case_id,summary,status,time_to_solve,lat,lon,date_reported,location_desc
5cd7ec53-5ad9-4628-ba3c-7f37cc04f89c,"Small claim away television phone commercial.",Open,1,-4.5091935,101.352084,2024-11-27,Jonathantown
5d92c900-1378-4592-92af-9808a5e45182,"Technology economy lose black base it.","Under Investigation",80,-70.1163295,76.947565,2024-08-24,Ashleyberg
5ed582d8-4c67-4d8d-a746-a4e4c3cabafd,"Late industry outside now.",Closed,82,-44.542885,73.276846,2024-09-26,Garciaburgh
5edd4200-ad78-4761-92b8-6a7cda961b89,"Finally include feeling get campaign growth because.",Open,56,78.9183715,-51.363545,2024-05-26,"South Kyle"
5eea4e07-b36c-4140-8c83-ec13d6b95c4b,"Through where participant development customer customer from.","Under Investigation",2,-77.542919,-139.510402,2024-07-26,Molinamouth
5f34a5a4-e4af-4df5-bd8f-5bcc9e1c5d4e,"Event pretty blood.",Closed,50,20.8704935,3.315787,2025-04-16,"South Crystalfurt"
5ffafdde-7beb-4011-8f57-c7d5d25473aa,"Fire take may religious reason look reveal side.","Under Investigation",66,-1.3893725,-47.910256,2025-03-08,"New Heatherburgh"
60d7a26e-08dc-49d1-b114-5d19d0097115,"Power name ten including chance physical but.","Under Investigation",82,-27.2392295,50.961116,2024-08-01,"Lake Erikfort"
60d886ff-23d3-4628-a7a0-a206350b9ca2,"Ever loss local oil after light.","Under Investigation",59,-72.017048,-168.886926,2024-10-12,"Port Carlachester"
60e55bf8-2e16-4efb-b70d-f2a27a910e1e,"Chance week when energy commercial without talk.",Open,72,29.3882995,-14.67276,2025-02-23,"West Steven"
6156a277-70ee-4e8f-8be0-980ba6c8cd48,"Church ask water event its energy.",Open,55,25.0713005,70.180329,2024-08-15,"North Clifford"
61b650c8-e737-4d56-8b5d-c299c37f19f6,"Air letter two former side media.","Under Investigation",82,3.3774835,50.018837,2025-01-13,Kruegershire
61c35573-167a-43a0-b4bc-9e1c7f7448a9,"Send sit low nothing walk.",Closed,28,-27.640256,36.577153,2024-09-01,"South Christinachester"
62065de0-00f4-4caf-92fb-8c33d6a5b8bc,"Order stock increase how life within.",Open,72,-75.5069245,49.110555,2024-05-26,Jessicahaven
62544e4e-b77b-4760-89aa-d244717c28eb,"Painting hope coach same occur then.","Under Investigation",82,84.1703815,-53.382473,2025-02-24,Vincentbury
62a0b0ad-3fb1-4d3f-b615-9d164788b87c,"Control or agent nice animal light.",Closed,8,89.976064,-132.122214,2024-12-07,Ellisshire
632b021a-9a06-46a1-afc8-1b901abc1d60,"By establish professor woman reduce leader.","Under Investigation",80,50.56849,-154.376664,2024-10-09,Michaelville
640cf32c-68d4-4ded-bfc6-8d72c4afe71f,"Quickly grow mention body face part identify perform.",Closed,43,-45.3148265,179.176144,2024-12-18,"South Christophermouth"
6417a810-519b-4565-8e6e-991238502f9b,"Big either property attorney.","Under Investigation",37,8.722452,177.568014,2024-07-07,Freemanmouth
6426f9ab-62ce-49c7-842d-08eb0ad94544,"Parent letter sing radio company environment explain.",Closed,73,-44.4360355,-77.688326,2024-08-03,"East Elijah"
648182dd-2ee7-48e4-a0a1-df09fe803067,"Law career in science.",Open,72,-60.97146,-85.70654,2024-07-10,"North Brian"
65148e06-0097-4194-9fec-ba7ca2e31a2a,"Others late key owner.","Under Investigation",86,-76.9083955,-64.780858,2024-06-28,Nicholsberg
652bfdd8-0680-4765-b434-12b2e944b2d8,"Six address occur serve.",Open,12,-58.052865,-170.306936,2024-10-13,Nancyville
655438ec-ddad-4780-831e-1fe923916cfd,"Rate the area soon avoid.",Open,79,-68.682296,-97.424604,2024-07-15,"East Michael"
65df8b56-4629-476b-8cf1-0691a8afcf4d,"Seem seem piece stay compare.",Open,44,16.8682205,-35.427422,2025-01-12,"Lake Rita"
6600795e-10a2-4c5e-9876-a571e1bfe240,"Next energy buy country PM bad.",Closed,82,56.6123405,137.680772,2024-12-12,"Port Heatherberg"
6627104b-6899-447f-894f-2a561294afb3,"Right low market natural the simply media.",Open,38,-48.920007,-97.044698,2025-02-03,Monicamouth
66513c8f-9f83-48ed-bdec-b5b1fe57a129,"Mother kid soon without partner.","Under Investigation",36,33.83974,148.960463,2025-05-12,"South Stephanieland"
6665c6a9-c711-4d0c-ac13-07ce281c355c,"Town medical upon event artist authority.",Closed,5,-6.226098,-60.325023,2024-12-23,"East Jameston"
6675a9a4-f6cc-4a74-8b44-a18b1180d182,"Happen dinner between list.",Open,68,29.3931745,-103.759742,2024-09-15,"West Heather"
667ef260-972b-4b99-9991-165554d28527,"Issue example budget.","Under Investigation",4,29.71528,137.286886,2024-07-11,"North David"
66a29c7c-8673-409f-aeed-b46e5ba39b4d,"Those war physical movement hospital officer.",Closed,60,-77.177603,108.104502,2024-10-22,Parkershire
66de588d-ef0d-47b7-ae4c-7b0c4bd95037,"Another product give air pass require.",Open,48,-47.5729915,141.204933,2024-08-14,Hernandezchester
6721ab1a-8786-48e2-8b8b-9c9222dd22b8,"Hear teach company market.",Open,6,86.762884,-4.274435,2024-10-19,Stacybury
676740a7-4551-4d65-97e3-7c8a2f9f9f5c,"Chance son student study window by role.",Open,37,64.1557355,77.301434,2024-09-07,Alexandraberg
67b6b5c3-e7aa-4c35-b7e8-66da1e2a55d5,"Manager wonder choose she son sometimes least.",Closed,24,-85.808746,171.152417,2024-07-09,"North Mikeburgh"
67d09433-0afd-4695-b198-f35fc1d0624f,"Congress light either bad where base never.",Closed,14,65.485488,58.530209,2024-06-26,Colemanville
680c5cb8-fe40-4687-ab0b-efbd33ee6a4e,"Common establish girl difficult.",Open,18,-51.694819,-19.946417,2024-11-12,Benjaminmouth
6851b715-0552-481d-baaa-e10650d042d5,"Career every memory find paper lead save.",Closed,64,14.4930925,-122.640255,2024-07-30,Woodsstad
68659c65-b906-4968-a2fe-ba627fea297b,"Which store she fire.",Open,65,-41.806706,91.517693,2025-05-10,Yangfurt
688c638a-4f6c-4417-b3e4-6d6efa807810,"And security yourself rate learn.",Closed,82,39.2520035,-150.447884,2024-12-25,Williamsfurt
68c995a9-52e0-4204-8f9b-12fe16b559bc,"Race everything light million.","Under Investigation",12,-48.4738015,-167.147226,2024-12-19,"East Kathleen"
692a6b36-67f7-46c0-a38d-8fc73c7cc7a4,"Case month despite power bank.",Open,12,76.1877835,-152.740314,2025-02-02,Marychester
693947ff-be68-4715-a6c2-82f09847b57a,"Less former wrong forget media near.",Open,18,51.7410745,150.802561,2024-10-05,"Port Lisaton"
69548446-8dd6-408b-b059-9c90a276b9a9,"Gun forget value listen cup.",Closed,59,-84.1049495,60.614815,2025-05-20,Kimborough
69685dd7-730c-4a44-a0ed-54f897394255,"Force certain effort necessary us bring.",Open,30,29.0658475,-42.225091,2025-04-04,Williamsshire
698aeea8-73d6-4b09-98a0-18268d91495e,"Provide buy language class.",Closed,55,79.1330085,-22.718976,2025-05-09,Mollytown
69f22192-4c77-4b58-9a31-fac142f0a895,"Street buy human college worker off example.",Open,48,45.7247925,162.481044,2024-10-01,Russellburgh
6a389505-8741-482a-a89d-0eb9b1774e6d,"Region gun north.",Open,15,-48.1626285,-23.543187,2024-12-08,Darrellberg
6a4bee70-37ae-493a-b7f9-173719a139f9,"Beautiful language experience.","Under Investigation",9,84.3264105,-27.209401,2024-12-14,Williamsfort
6a734b9b-d5ae-4e25-81f1-d40bf6692192,"Soon necessary nothing suggest wish.",Closed,23,76.977349,165.381781,2025-01-24,Sarahburgh
6ada6843-9399-48b9-82df-c9da5825d58f,"Sign its eat from production.",Closed,76,-8.973562,-141.937317,2025-01-12,Claytonport
6b5ef34c-e494-4bd5-a576-9dba6e5a738a,"Hotel break tell everybody.",Open,89,-2.785098,8.649355,2025-01-04,Johnsonmouth
6b9f3018-b594-4879-9a38-8e076635b14f,"Standard other nice site produce sea large.","Under Investigation",76,13.2277655,-38.03548,2025-02-21,"New Deannatown"
6be68329-67cb-48fd-b606-243f91f0ee25,"Single watch coach us.",Open,36,60.5046615,121.152926,2024-06-24,Christopherside
6be68e5d-e259-4b95-a713-a825747fd022,"For while own build class guy letter you.",Closed,81,84.83917,-37.373073,2025-05-04,"South Sean"
6c8f5c32-a810-4d83-99a3-e4c87608b123,"Late various case writer summer past tend.",Closed,40,-8.314447,-166.059491,2024-09-02,Dawnstad
6cb875de-2c6c-4a62-b494-b07ebf3e8a27,"Total agree model material report small.",Open,67,-49.65057,164.784814,2024-08-13,"West Robert"
6cf4dd13-44b6-41dc-ba0f-d7f897d0175c,"Address mouth knowledge well report because.",Open,35,48.026459,7.864787,2024-07-07,"Port Brittany"
6d5392ba-7096-47d4-9c90-901629243278,"Daughter join wish deal practice push task past.",Closed,18,68.5018125,-171.938563,2024-09-14,"West Theresaside"
6d6772b0-f93e-4c1e-b334-02294fd97948,"Soldier arm home region born us.",Open,20,-49.2465575,176.568483,2024-11-22,"New John"
6d7931e8-fe19-454e-b1aa-93e54cf8d08a,"Contain me under section scene set foot.",Open,7,45.426937,103.174002,2024-05-29,"New Susan"
6dc668c0-5930-42b1-8b02-2fa25e495ab2,"Responsibility administration issue against serious.","Under Investigation",48,-24.3411395,-60.315387,2025-02-19,"West Justinport"
6dfd07f7-9a99-4c91-af15-ba70be503dc4,"Carry case table read if win hot inside.",Closed,80,33.377229,-90.670087,2025-05-12,"New Stephaniebury"
6e083001-3a59-48ac-9ed3-3ccfdbb20f69,"Week Mrs scientist book which.","Under Investigation",71,-18.5085875,-178.709455,2025-01-13,"East Linda"
6e80399f-029e-455c-9710-413f99bc7417,"Whole certain scientist goal design my themselves.",Open,1,79.6778665,170.170188,2025-03-16,"New Jordan"
6ebb89c1-c06d-4e38-ad0e-2d3550c878b9,"Wait draw training claim.",Closed,90,10.7781245,-101.286268,2025-01-28,"Port Benjaminfurt"
6eea79a6-3c6e-4883-b4c1-e49999408473,"Blue research kitchen just pick fish color various.",Open,54,-41.4736715,13.431333,2025-02-05,Hurleyfort
6efac9bc-c084-41bb-99fe-fe4f114a9820,"Car great return himself.",Closed,14,-35.0060375,-44.126618,2024-09-30,Jonport
6f04e4fb-34f1-446b-8d37-3c90fb120e1d,"Article evidence send wait tonight value capital money.","Under Investigation",83,-41.6453865,-99.861428,2025-01-22,"Port Shannontown"
6f427985-4851-40a6-b599-01fed83a774e,"Meet increase seem fight most.",Open,53,59.48668,10.854661,2025-01-14,Shellybury
6f6af58e-6ea4-4290-bbed-e87da77a698d,"Long relationship nor this season pay be.",Open,44,88.115313,-56.864732,2024-10-19,"East Alexandra"
6fc494c3-e678-41d8-89af-7391ecebbf65,"Consider goal three power.","Under Investigation",66,-9.777558,148.215043,2025-04-03,"Lake David"
6fd83da4-2025-4c94-bfab-d7db64e3bddc,"Admit letter money its start few look explain.","Under Investigation",63,59.239758,77.893204,2025-03-04,"Lake Monicaside"
708d7628-b81a-4dc9-add5-3e6a85e51907,"Test hundred moment place street anyone.","Under Investigation",23,47.7918865,58.710334,2024-12-02,"East Cathyborough"
71164ecb-4de2-4483-a665-313650c0741d,"Mention style rather parent bad throw marriage.",Open,24,89.6707905,84.849542,2024-12-01,Brittanyshire
71456441-1375-4541-b834-b324b849ce9d,"Likely current actually which audience source address.","Under Investigation",72,2.7886495,-28.871579,2025-04-29,Aaronstad
71477ceb-8085-4fc7-8ccb-c0e51783f599,"Week board follow dark.",Closed,16,4.2636085,-125.369459,2024-07-03,"North Melanie"
71b4b91b-2520-4910-929f-6c3d067750ed,"Economic dark show short.","Under Investigation",18,-31.330534,-71.90731,2025-04-13,Ebonyview
71b85f33-3351-48c2-9f66-105eaf434f21,"Also tree top grow if.",Open,19,-65.162521,-172.549867,2024-05-31,"Lake Josephton"
721afddd-faff-48d6-aafb-8fc077a49a16,"Official fight approach because sometimes senior.","Under Investigation",68,-3.425975,52.35532,2024-12-25,Wendyside
7233bf53-6acd-43de-a0b1-c9730951c142,"Crime least key piece area outside company.",Closed,72,-49.0504405,137.588186,2024-12-13,"North Dakotahaven"
72484245-fb95-4941-a5a2-bfbaecd84cc8,"Always cold sing PM husband try military.","Under Investigation",23,4.907466,23.779516,2025-01-25,"Lake Scottbury"
725cedae-7927-4018-a74a-e27bdf18c47e,"Cold learn daughter whatever three course laugh.",Open,11,-7.9447935,36.603218,2024-07-22,"East Melissastad"
725db9c2-70ba-4fe0-8b84-2a706c15ee1d,"Economy case office receive find true born.",Closed,21,-83.0997425,75.938589,2024-12-16,"South Carrie"
726dc225-b118-493f-9ee1-165bdc09131e,"Recently buy read mention next avoid party.","Under Investigation",65,-15.3621325,75.022842,2025-05-03,"Lake Tina"
72c56f71-c3ac-41ec-9fae-00588c8c4dd6,"Decide network policy if at still administration.","Under Investigation",59,-46.8872785,-86.642801,2024-08-07,Riosville
7309583b-f42c-49d7-ba2d-08901fe63d55,"Collection industry party floor car.","Under Investigation",22,-70.1144655,-134.783373,2024-07-14,Mackhaven
7393f644-5eac-4bca-a0c8-971adfe03620,"Station back trade beyond might should woman.",Open,24,-16.292121,-163.38192,2024-05-26,Brentfurt
743967d2-3c02-4dfd-83a9-2a612012361c,"Measure sea lot development worry among.",Closed,60,89.2379095,90.953954,2024-08-03,"West Felicia"
75710bdc-36ac-42b6-aae7-98b9cea32dae,"Special experience statement possible happen leader level.",Closed,30,65.884348,-159.172805,2024-08-24,"North Rachel"
769f33df-f2b9-4184-af97-e383e9e90f15,"Describe produce reduce note either truth painting check.",Closed,25,-84.662244,-34.769483,2025-03-22,Beckport
7714b745-8282-474b-89d5-45cde88b871f,"Pick trouble wear.",Closed,11,24.7078385,-4.271856,2025-04-10,"Port Ericville"
77283342-5182-4be0-8518-f2ad30999bd5,"Magazine happen factor travel practice chair.",Open,7,-72.1692245,-175.142234,2025-05-11,"West Haley"
774219a5-339a-4a81-adc1-8a9dc3b6a033,"Something natural born small.","Under Investigation",54,11.385497,-27.693466,2024-10-13,Tammyton
774802c0-4423-4a41-94c2-41c938e2efd5,"Opportunity soon report region.","Under Investigation",54,60.7031845,-129.243618,2024-12-20,"South Terribury"
778dd47b-4bd0-4c60-a889-41c052c57a31,"Material do watch base.",Open,22,2.027929,108.105134,2024-10-19,Danielfurt
77a39113-acd1-4a22-bbd2-b3bf61162619,"Everyone matter even focus cup anything they.",Open,45,-40.690225,59.056645,2024-11-17,Mitchellfort
77f2a33b-f95f-4afb-891d-6937b8999cf2,"Hold summer challenge wind indeed.",Open,86,-84.127148,-12.840988,2025-01-07,"West Kimland"
77f3fe67-5327-4c81-bc4a-1d675fe4cf2a,"Probably prepare finish people reveal perform threat life.",Open,53,-7.633079,115.335926,2024-12-07,Brandyville
784a0bb8-a6bf-4363-b471-3362e14b36f2,"Expert name someone director.",Closed,82,3.9417375,-151.117009,2024-10-21,Brianfurt
787cae01-c691-4ef7-877d-0cfc003197f2,"Nation thousand for record not miss.",Open,18,-89.012634,-81.008226,2025-03-28,Thompsonbury
78e3b89e-6520-4bec-a5f4-cc2d7dd022cd,"Help address less office anything author among.",Closed,90,72.842996,39.055468,2025-04-02,"West Barbaramouth"
7906756a-60f4-46be-84f9-e0bf21c9b185,"Act least off dog.","Under Investigation",11,-87.2664415,84.153836,2024-11-27,Moralesview
793bf7c1-994b-41ff-a6d6-e52116333257,"Foot work they partner clearly.",Open,57,14.022382,144.05979,2024-10-25,Bridgesmouth
79fd68e6-b7f8-41f9-a538-b06ef7181a36,"Miss wonder structure win throughout arm arrive blue.",Closed,38,-55.799473,31.503406,2024-05-29,"West Tiffany"
7a8464df-746d-4908-a217-f25d3014ea90,"It main teacher investment almost.",Closed,63,67.782949,-4.232143,2024-07-20,"East Courtneychester"
7ab029c9-dbe4-4a39-9686-353c0e7000a6,"Ready training finish check person system.","Under Investigation",72,0.9091675,-6.972074,2024-11-14,"East Garrett"
7adafc3e-0b56-4bc1-a0fb-ff939772b782,"Sign that plant use.",Closed,59,-4.5132695,173.930878,2025-01-21,"Port Andrewport"
7b5e934b-b133-4c86-8b29-b951de7b66ba,"Senior image of investment learn case.",Open,84,23.79989,-29.843006,2024-07-28,"New Juan"
7b602ee5-5113-4c84-bffb-cb69fb23e554,"Professor star order sell understand fish.",Closed,30,-0.270655,-6.173815,2024-10-11,"South Annettefort"
7b664cf2-181d-4202-b0ba-4bc62cd513fe,"Sell explain writer party film performance.",Closed,79,21.521743,-113.775655,2024-09-20,Martinmouth
7c17741c-4be0-453b-a9ff-5282e9ceb287,"Place too discuss direction large image tonight.",Closed,82,10.2450175,145.184749,2024-08-13,Maryton
7c201369-74c7-41db-a8b0-c85be7c8131c,"Similar contain cell structure through.","Under Investigation",77,-37.3494095,-134.677663,2024-12-22,"Port Gregory"
7c97e94e-c127-4bcd-8b4e-8d7180aa539a,"During allow new stay push return painting.","Under Investigation",63,70.519426,72.130534,2025-03-31,Hicksstad
7c9dc5d6-80ec-4ac9-9e55-35dccf2a6625,"During whom several you.",Open,34,-12.4436065,-123.2254,2024-09-07,"Lake Yolanda"
7d612f68-daa1-442c-9e58-86978363eed9,"Leave go inside or accept action claim.",Closed,59,-50.077302,-89.483785,2025-03-21,Karenhaven
7d9a57af-5d80-45db-86f5-6f61b6b6ea0d,"Left source may.",Open,83,61.2491555,-53.432072,2024-11-14,Mooreville
7dcc50b8-42d7-4d3a-bb7d-94a1eda1d649,"Offer but anything guy off it mention.","Under Investigation",61,-88.765991,97.042891,2024-06-20,Herrerabury
7e5b0e16-a20c-4552-ba47-5344b4bb4ade,"History natural camera improve own show.",Closed,27,41.4885275,143.339181,2024-08-02,Jenniferbury
7e6885b1-9415-4057-8f48-34c021c9c738,"Degree from way record doctor tree there strategy.",Closed,66,33.1279525,-70.43869,2025-02-07,"East Daniel"
7e6ce491-ec91-495f-8fe4-1a9c1ec51656,"Black religious more its fire.",Closed,63,-37.1802965,34.484285,2024-10-07,"West Theresa"
7eb1886b-90d2-453d-bb9c-9259c908a12c,"Realize civil yet fight.",Closed,3,-32.757823,72.885403,2024-09-30,Robinborough
7edd7aef-82be-43cb-a003-a6899b332782,"Smile difficult have peace growth street language.",Open,90,-57.992473,29.929244,2024-07-03,Nicholsfort
7f0b0704-8e02-4cf5-b1f0-94e479e0cbc7,"Including authority beat allow.","Under Investigation",63,69.089793,82.850505,2024-08-12,Juliestad
7f4913ae-bb06-43b2-81b7-81163c8eaa11,"Movie cell bed.",Closed,15,56.1637705,-0.704411,2024-11-06,Timothyside
7f7986f4-5353-4162-88c7-6054c254ee82,"Likely affect us true history best production.","Under Investigation",72,-88.413953,-102.123883,2025-01-31,"New Annette"
7f99eab1-b74a-4fe3-a2e4-f7d5728cae8a,"Education truth artist room window mean about.",Closed,10,55.2973935,160.384372,2024-11-25,"North Donnastad"
7fa05680-09fb-4acc-90b9-e80e5641e887,"Campaign see street start.","Under Investigation",72,-75.338151,26.579733,2024-12-31,"New Mitchell"
801a2b32-d323-481a-a9f6-61cc68b2ab5d,"Later main yet gas follow protect need.","Under Investigation",75,-28.3051055,177.375534,2024-06-08,Youngfurt
80f6783d-db07-4ab2-b76a-d576abe38fe3,"Everything east color board trial throughout win.",Open,73,24.8511445,1.094197,2024-06-30,"Port Emilyton"
81198558-1ece-4b34-b1d8-5cf50359a55b,"School other along try without officer.",Open,87,-24.504419,-101.15221,2025-05-14,"New Heatherview"
813a87f4-1c07-4b26-b513-e5f3891db2fa,"West level ability start.",Closed,76,-9.202379,-168.411441,2024-09-20,Davisland
8146166b-5151-4de4-adb1-48bf159f77e6,"Old too just southern talk.",Closed,46,59.4746765,-58.497732,2024-06-29,Campbellchester
81c26375-751a-45b6-9041-c1832a2bcfd4,"Away event fill politics help.",Closed,70,-72.2889495,108.536024,2025-03-17,"New Annefort"
81d1b207-6f23-4a90-8346-ba0d465755ab,"Shoulder data speech inside.","Under Investigation",49,30.5692165,-137.474857,2024-06-06,Coxfort
822425c9-3736-463f-b779-4fa1a084d944,"Yard little nearly moment do price.",Open,65,24.2996435,114.524192,2024-08-16,"East Tammy"
8270ac3b-4bb7-4deb-927b-84f6ad425280,"Mean personal she weight.",Open,61,41.6792685,9.812296,2025-01-03,Courtneychester
82a5e7b2-225d-4ae5-996b-6d0f4b71fd04,"Born continue fall about black.",Closed,16,85.495487,-169.840991,2025-04-26,"Lake Sean"
82ff9c1b-11e4-434e-91fd-d7cb02c9f7ba,"Minute move later small.",Closed,75,48.294557,10.865491,2024-11-29,"South Nicole"
8330f150-23e9-4e49-9fd9-8e6b5a65d11c,"Area surface talk within security figure huge.",Closed,57,47.629527,-92.529015,2024-11-29,Smithhaven
834bd601-ea81-4bcb-a299-8862db9ee712,"Stage teacher since resource beautiful program line.",Closed,72,-63.557037,42.675726,2025-04-02,Mendozachester
83a75597-1417-4341-86ab-a66dbfac1b1e,"Prepare hot carry forget growth company seek.",Closed,46,-10.3108585,-178.936358,2025-04-25,"South Jose"
83d0ac5c-fde1-4fc6-b45e-6d6de9fd4516,"Address indeed final watch full.",Closed,72,-2.4901835,-82.792868,2024-12-27,"North Nicholasbury"
849b577f-8fbc-40b7-ba1c-b5b47486acde,"Open his run approach use fact.","Under Investigation",28,83.8888605,-117.773515,2025-03-14,"South Jessicaton"
84af86a4-dc1d-4d0d-93a0-0a830aec2f8f,"Likely accept live point race.",Open,36,-50.15548,71.642357,2024-08-28,Warrenburgh
84bde12b-56fb-494b-a552-2251b445281b,"Process behavior book PM artist personal.","Under Investigation",8,48.5509495,165.901428,2024-07-12,"New Andreabury"
854034b5-c6ba-4509-a061-1114e0d58424,"Support later eight sit.",Open,51,39.57223,80.455118,2024-07-23,"Lake Andre"
8646199c-4ae3-4c31-903d-530bb7b5bec0,"Successful friend water how white.","Under Investigation",72,-25.405118,71.151803,2024-06-11,Wilsontown
86e1f59e-69c8-48f8-95b1-4f2070a229f1,"Air medical draw society.",Closed,82,-79.185014,27.633133,2024-07-13,"Lake Ericton"
86fb2a7c-b292-495c-8d15-34fd3c3d1ec2,"Group interest new arrive the common.",Open,28,-85.6850135,178.239596,2024-08-28,Angelashire
875f33d9-d3b4-45da-ab2a-cd5e73565883,"Check though pull set between foot chair.",Closed,82,-40.729268,-135.486966,2024-10-29,Williamsberg
8785a06a-73c2-443d-acba-84685545e287,"Generation trouble maybe nearly accept.","Under Investigation",11,-49.736915,132.612532,2024-11-10,Parkfort
8792d7f2-53c9-4f5e-b7cc-771e5041d7a0,"Experience newspaper here relate century military.",Open,85,-41.3664735,46.398039,2024-11-08,"East Natashaborough"
879bb626-c5e3-4ba7-933d-9c05acbafc77,"Region respond material.",Closed,30,63.738068,157.537171,2024-06-15,Georgeport
87e18fb1-2496-49e1-b232-19c3bd892116,"Sea training fund firm prevent return prevent quickly.",Open,78,-62.890115,-52.168019,2025-02-18,Stevenchester
87ff6f67-d2e1-4410-b624-067a4de51e1f,"Some voice it a.",Closed,73,84.367982,-33.060764,2024-09-17,Andrewton
880b131d-091b-40b7-a343-56fbbe60b231,"Source avoid team box apply despite.",Open,28,-38.9408215,-43.656666,2024-12-12,"East Jefftown"
883ed71e-4acb-4a97-b1b5-8e347c2ac256,"Somebody clearly movement above drop mission member.",Open,18,-87.3414435,25.181538,2024-06-21,"South Heathermouth"
88aaa591-3409-4e34-9f23-4d3b67afd291,"Option road oil power.","Under Investigation",84,42.491061,-61.403271,2024-07-31,Jonesberg
88c32413-d1b3-4b58-a73c-ddffbfad088c,"Call medical accept music level debate who.","Under Investigation",8,-46.0214365,-100.656432,2024-06-29,"Port Jillburgh"
8920a7c9-6fa7-4aa6-b009-d6b1fe93968f,"Or candidate agent image.",Closed,41,-12.1377415,-163.349327,2024-11-08,Burkeport
899794bc-e610-45b4-b65e-dbfdd73f5b8f,"Water specific act leave respond.",Closed,69,61.629549,174.678314,2025-05-21,Rivasstad
89e89ba7-8cc2-44aa-b010-924cb6b54f65,"Perhaps film hotel over world well station.","Under Investigation",12,-39.6954025,8.974328,2025-02-15,"West Jeffery"
8a3b98eb-5380-4c08-96f3-427e7e266dc4,"When do stay research specific ask campaign.",Closed,90,-84.844652,-135.58277,2024-11-19,Juliechester
8a5edf35-6b52-4a96-9ea1-d2dc94a4ff94,"Into bag produce worker huge.","Under Investigation",5,80.962385,-110.750147,2024-07-21,"West Lindsayburgh"
8a635541-23e1-47e3-bbd3-c9c1e5a0ea14,"Party beat several traditional language apply many.","Under Investigation",42,12.1122785,-105.03005,2024-07-30,"South Marissa"
8aa2e872-702b-4352-9d6d-cf2ec8b7c184,"Give million report owner.",Closed,13,38.6257815,116.749994,2025-03-21,Patriciafurt
8b5232a2-4d4f-4be9-807a-606cdd1355d2,"Two note parent senior age.","Under Investigation",61,27.1138925,-12.929948,2025-03-18,Jonathanstad
8b5feae1-b13a-41a2-9c83-e9a42eb73036,"Continue skin analysis hope sure pretty.",Closed,10,15.327747,28.715466,2024-08-13,"West Caitlinborough"
8b6184de-5de2-4150-8496-9123bc6b6da0,"Election professional method represent.",Open,74,-80.845398,2.906268,2024-10-08,Sanfordberg
8b7f46ae-3ded-4d40-bd98-145550687dbe,"The wait material.",Closed,64,39.5828085,72.012132,2024-07-29,Kimberlybury
8b8f4bea-4f0b-4928-bac6-ee73b4e2f255,"Respond late perhaps goal.",Open,34,-57.9179235,-131.795976,2025-03-20,"West Jesse"
8bb87f7d-343d-4c12-8aaf-e1c17c8cf7cb,"North my capital raise risk minute he ever.",Closed,87,27.1492855,-0.741145,2024-06-11,"West Elizabeth"
8be7beac-f060-441c-bcf5-288de72988e6,"Lawyer store staff especially.","Under Investigation",39,77.5588135,-133.454477,2024-12-28,"South Ashleyville"
8c5db549-dd21-4701-aa2d-9159c17c19b5,"Where dream knowledge option.",Closed,4,59.7372975,-137.110203,2024-11-21,Howardside
8d7ecf0c-2fe0-4b78-937a-6e8884ca9f6c,"Tree response increase when star.",Open,25,7.758181,85.788915,2024-09-08,"Port Andrea"
8dc0e03c-8683-4c18-8ada-f828bc79cc89,"Shoulder establish man raise will environmental behind.",Open,47,-34.7955815,-128.502119,2025-05-05,"New Brandon"
8e19150c-1ce2-41d1-a873-9143a5746866,"Base relate radio reach standard seem large.",Open,69,-17.3298525,46.235034,2025-04-29,Johnsonstad
8e197c60-0af4-44d4-b397-30b055540ac1,"Financial magazine score may anyone door soon.",Closed,65,-52.1282905,109.646194,2025-04-24,"South Mitchell"
8e24972f-9e8d-48c5-8bf0-7d149731d4e4,"Need hundred house investment glass.",Open,59,-32.9151275,14.088589,2024-11-26,"Lake Hannah"
8e28e07f-a14d-4bc8-bbff-bb35b106982d,"Event hope dark strategy administration operation idea.","Under Investigation",39,-67.3541285,130.297488,2024-10-28,Cameronton
8e8a07ef-850d-457b-89e0-8c221f92185b,"Fill station interesting begin still near.",Open,36,-74.8604905,-8.902927,2025-01-02,Lorimouth
8e937466-b881-47eb-83b9-32b9ecf22614,"Community development in do night knowledge learn her.",Closed,22,37.433357,168.0366,2025-02-11,"Port John"
8f03d155-2fd6-4fbc-974f-f33d5909ca2c,"Explain person success yeah large interview face bill.",Closed,76,18.514241,-70.689162,2024-09-02,"Lake Justin"
8fcf7721-b7fd-4b7e-aa8f-ae5156c6c51d,"Mr travel try table.","Under Investigation",69,-34.466284,68.54883,2024-11-02,Tonystad
8fd4d252-6d94-4e5b-91b2-0d59eeaa4ab1,"Positive too purpose long.","Under Investigation",40,21.047858,-83.655104,2024-06-17,"West Melissaland"
8fe0a038-b393-4fb3-8a12-9738709cbc25,"Animal into laugh camera woman.","Under Investigation",83,-43.9759045,-8.171707,2024-07-18,Kingtown
901a2eee-594b-4854-8817-e66a9be1e920,"Court we skill agent medical little.",Open,25,80.99496,61.290898,2024-12-08,Gillton
9030541c-df35-4e69-af96-91671b7f704b,"Well usually choice old region example film speak.",Closed,71,-37.4216305,32.01864,2024-07-01,"East Clintonchester"
909f2f1b-0a4f-497d-8ce4-3dfa9bb65364,"Sort would old meeting.",Open,42,60.2465415,-80.996341,2024-09-02,Amyshire
